"TID","EN","AR","CN","CNT","DE","ES","FI","FR","HE","ID","IT","JP","KR","MS","NL","PL","PT","RU","TH","TR","VI"
"TID_BRAWL_PASS_QUESTS_CLAIM_NEXT","Claim Quests from the Trophy Road!","تولّ مهامًا من مسار الكؤوس.","在荣誉之路上解锁每日任务！","在榮耀之路解鎖任務！","Fordere Quests auf dem Trophäenpfad ein!","¡Consigue misiones en el camino de trofeos!","Lunasta tehtävät pokaalipolulta!","Débloquez les quêtes sur la voie des trophées !","קבלו קווסטים מצבירת הגביעים!","Klaim Tugas dari Ambang Trofi!","Sblocca le missioni dal Cammino dei trofei!","トロフィー目標からクエストを回収しましょう！","트로피 진척도에서 퀘스트를 받으세요!","Ambil misi dari kemajuan trofi!","Ontgrendel opdrachten via het trofeeënpad!","Odbierz misje z Alei Pucharów!","Libere missões no caminho de troféus!","Открывай квесты на пути к славе!","รับเควสต์จากถนนถ้วยรางวัล!","Görevler kupa yolundan alınır!","Nhận tính năng Nhiệm vụ từ Cột mốc Cúp!"
"TID_RECRUIT_ROAD_FUTURE_BRAWLER_UNLOCK","Credits required to unlock <HERO> at this tier:","الأرصدة المطلوبة لفتح <HERO> في هذا المستوى:","在本级解锁<HERO>\n需要的英雄券：","解鎖本階英雄<HERO>所需的英雄積分：","Credits zum Freischalten von <HERO> auf dieser Stufe:","Créditos necesarios para desbloquear a <HERO>:","Tarvittavat krediitit, jotta <HERO> avautuu tällä tasolla:","Crédits nécessaires pour débloquer <HERO> à ce palier :","צריך קרדיטים כדי לפתוח <HERO> בדרגה זו:","Kredit yang diperlukan untuk membuka <HERO> di Tingkat ini:","Crediti necessari per sbloccare <HERO> in questa soglia:","<HERO>のアンロックに必要なクレジット","이 티어에서 <HERO> 획득에 필요한 크레딧:","Memerlukan kredit untuk membuka <HERO> di peringkat ini:","Nodige credits om <HERO> te ontgrendelen op deze drempel:","Kredyty wymagane do odblokowania Zadymiarza <HERO> na tym poziomie:","Vales necessários para liberar <HERO> neste patamar:","Нужно кредитов для разблокировки бойца <HERO> на этом уровне:","เครดิตที่ต้องการเพื่อปลดล็อค <HERO> ที่ขั้นนี้:","Bu kademede <HERO> için gereken kredi:","Số Phiếu cần có để mở khóa <HERO> ở bậc này là:"
"TID_REVIVER_DESC","Doug's hot dogs will extend your friends' shelf life.","يقال إن نقانق دوج تطيل العمر.","道格做的热狗，可使好友延年益寿。","吃了道格給的熱狗後，好友們充滿活力。","Dougs Hotdogs erhöhen die Überlebensstärke deiner Freunde.","Los perritos calientes de Doug alargan el tiempo de vida de tus amigos.","Dougin hot dogit saavat kaverisi säilymään pidempään.","Que diriez-vous d'une bonne saucisse ? C'est Doug qui invite !","הנקניקיות של דאג יאריכו את חיי המדף של החברים שלך.","Hot Dog dari Doug akan memperpanjang nyawa kawan.","Gli hot dog di Doug sono una botta di vita per i tuoi amici!","ダグのホットドッグを食べると味方の賞味期限が延長される...らしい...","더그의 핫도그는 아군의 체력을 회복시켜주는 건강한 스낵이랍니다!","Sosej Doug akan memanjangkan hayat rakan anda.","De hotdogs van Doug zullen de houdbaarheidsdatum van je vrienden verlengen.","Hot dogi Douga wydłużają datę ważności Twoich sojuszników.","Os cachorros-quentes do Doug estendem a vida de seus amigos.","Хот-доги Дага продлевают жизнь друзьям.","ฮอตด็อกของดั๊กจะช่วยต่ออายุให้กับเพื่อนของคุณ","Doug'ın sosisli sandviçleri, takım arkadaşlarının ömrünü uzatır.","Bánh mì xúc xích của Doug sẽ giúp kéo dài sinh mệnh của đồng minh."
"TID_MASTERY_BONUS_POINTS","Mastery Bonus","مكافأة الإتقان","专精加成","專精加成","Meisterungsbonus","Bonus de maestría","Taituruusbonus","Bonus de maîtrise","בונוס מיומנות","Bonus Penguasaan","Bonus maestria","マスタリーボーナス","마스터리 보너스","Bonus Penguasaan","Meesterschapsbonus","Premia mistrzowska","Bônus de domínio","Бонус для мастерства","โบนัสความชำนาญ","Ustalık Bonusu","Thưởng điểm thành thạo"
"TID_STAR_REWARD_UPGRADE_CHANCES","UPGRADE CHANCES","فرص الترقية","稀有度提升机会","稀有度提升機會","UPGRADE-WAHRSCHEINLICHKEIT","PROBABILIDADES DE MEJORA","PÄIVITYSMAHDOLLISUUDET","CHANCES D'AMÉLIORATION","סיכויי שדרוג","TINGKATKAN PELUANG","PROBABILITÀ DI MIGLIORAMENTO","レア度上昇チャンス","업그레이드 확률","PELUANG NAIK TARAF","UPGRADEKANSEN","SZANSE NA ULEPSZENIE","MELHORAR CHANCES","ВЕРОЯТНОСТЬ ПОВЫШЕНИЯ РЕДКОСТИ","อัปเกรดโอกาส","YÜKSELTME ŞANSI","CƠ HỘI NÂNG CẤP"
"TID_QUEST_PAGE_KEYS_TITLE","BATTLE TOKENS","أقراص المعركة","奖章","代幣","KAMPF-\nMARKEN","FICHAS DE BATALLA","OTTELU-\nPOLETIT","JETONS DE COMBAT","טוקני קרב","TOKEN LAGA","GETTONI","バトル\nトークン","전투 토큰","TOKEN TEMPUR","STRIJD-\nTOKENS","ŻETONY Z BITWY","FICHAS DE BATALHA","БОЕВЫЕ ЖЕТОНЫ","โทเค็นต่อสู้","SAVAŞ JETONLARI","THẺ CHIẾN ĐẤU"
"TID_MASTERY_BOOST_BONUS","Mastery Madness Bonus","مكافأة جنون الإتقان","专精狂潮加成","專精狂歡加成","Meisterungs-\nmanie-Bonus","Fiebre de maestría","Taituruusmania-bonus","Bonus Maîtrises Mortelles","טירוף מיומנויות","Bonus Gila Kuasa","Maestri delle maestrie","マスタリーブーストボーナス","마스터리 매드니스 보너스","Bonus Kegilaan Penguasaan","Bonus voor meesterschapsmanie","Bonus z wydarzenia Mistrzowskie szaleństwo","Domínio Doido","Мастерство без границ","โบนัสความชำนาญวิปลาส","Ustalık Çılgınlığı Bonusu","Thưởng Cơn sốt Điểm thành thạo"
"TID_FISHTANK_DESC","Compensating much? Hank is rarely seen outside his over-sized tank.","هل يبالغ في تعويض نفسه عن حبسه بدبابته؟ نادرًا ما يُرى هانك خارج دبابته الضخمة.","正所谓\q缺啥补啥\q，汉克几乎从不离开他的超大型坦克。","可能是覺得自己太小隻了吧？漢克幾乎從來不離開他的巨型坦克。","Kompensiert er etwas? Selten ist Hank außerhalb seines übergroßen Panzers anzutreffen.","Dicen que el tamaño no importa, ¿verdad? A esta gambita no se la ve mucho fuera de su tanque gigante.","Ehkä lievää kompensointia? Hankia ei juuri nähdä ylisuuren tankkinsa ulkopuolella.","On a quelque chose à compenser ? Hank sort rarement de son énooorme char blindé.","האנק בקושי יוצא מהטנק העצום שלו. מעניין על מה גודל הטנק מפצה...","Ukuran tubuh yang kecil bukanlah masalah bagi Hank karena dia akan berlindung di dalam tank ekstra besar miliknya sepanjang waktu!","A Hank piace fare il gradasso dentro il suo enorme sottomarino, da cui non esce quasi mai.","これでごまかしているつもりなのか...？小さなハンクが巨大な戦車から降りることはめったにないらしい。","행크는 탱크 안에 틀어박혀 좀처럼 밖으로 나오질 않습니다. 그나저나 탱크가 행크에겐 너무 큰 거 아녜요?","Besar-besar buat apa? Hank jarang dinampak di luar tangki lampau besarnya.","Hank laat zich zelden buiten zijn grote vertrouwde tank zien. Het is niet moeilijk te raden wat hij probeert te compenseren.","Czy ten Zadymiarz ma kompleks mniejszości? Hank rzadko kiedy opuszcza swój przerośnięty czołg.","Tamanho é documento? Não sabemos, mas o minúsculo Hank nunca é visto fora de seu tanque gigantesco.","Интересно, что он компенсирует? Хэнка нечасто увидишь за пределами его огромного танка.","เขาบอกกันว่าคนตัวเล็กมักชอบขับรถคันใหญ่ จะว่าไปเราแทบไม่เคยเห็นแฮงค์โผล่หน้าจากรถถังคันใหญ่ของเขาเลยด้วยซ้ำ","Boyuna sakın aldanma, onda hüner çok! Yine de tankının dışında görmek pek mümkün değil.","Người ta rất ít khi thấy Hank chui ra khỏi chiếc xe tăng quá cỡ của ông ấy. Ông ta trông như người tí hon khi ngồi trên đó ấy nhỉ?"
"TID_RANDOM_REWARD_WAIT","New Starr Drops in <TIME>","مكافآت Starr جديدة بعد <TIME>","<TIME>后刷新星妙惊喜","<TIME>後重置寶物之星","Neue Starr-Drops in <TIME>","Siguiente premio Starr en <TIME>.","Uudet Starr-dropit <TIME> kuluttua","Nouveau prix Starr : <TIME>","מטעני סטארר חדשים תוך <TIME>","Hadiah Starr baru: <TIME>","Nuovi premi Starr tra: <TIME>","次のスタードロップ：<TIME>","새 스타 드롭까지: <TIME>","Ganjaran Starr baharu: <TIME>","Nieuwe Starr Drops: <TIME>","Nowe dropy Starr za <TIME>","Novo sorteio Starr em <TIME>","До призов Старр <TIME>","ดาว Starr ใหม่ใน <TIME>","Yeni Starr hediyelerine: <TIME>","Ph.thưởng Starr mới: <TIME>"
"TID_ACCESSORY_REVIVER_GADGET_1","DOUBLE SAUSAGE","النقانق المزدوجة","双份烤肠","雙份熱狗","DOPPELWURST","SALCHICHA DOBLE","TUPLANAKKI","DOUBLE SAUCISSE","נקניקייה כפולה","TAMBAH SOSIS","DOPPIO WURSTEL","ダブルソーセージ","더블 소시지","SOSEJ BERGANDA","DUBBELE WORST","PODWÓJNA KIEŁBASKA","SALSICHA EM DOBRO","ДВЕ СОСИСКИ","ไส้กรอกคู่","ÇİFT SOSİS","XÚC XÍCH NHÂN ĐÔI"
"TID_LOGIN_CALENDAR_RE_ENGAGEMENT_BLING_DESCRIPTION","USE BLING TO PURCHASE MOST SKINS, PINS, SPRAYS & PROFILE ICONS!","استخدم أقراص البلينج لشراء معظم المظاهر، والتعبيرات، والبخاخات، وأيقونات الملف الشخصي.","您可以使用闪闪币购买大部分皮肤、表情、喷漆和头像！","你可以使用閃光幣購買大部分造型、表情、噴漆和頭像！","MIT BLING KANNST DU DIE MEISTEN SKINS, PINS, SPRAYS UND SPIELERICONS FREISCHALTEN!","USA BLINES PARA COMPRAR LA MAYORÍA DE ASPECTOS, REACCIONES, SPRAYS E ICONOS DE JUGADOR.","BLINGEILLÄ VOIT OSTAA USEIMPIA ASUJA, MERKKEJÄ, SPRAYITA JA PROFIILI-\nKUVAKKEITA!","UTILISEZ DES BLINGS POUR ACHETER DES SKINS, DES ÉMOTES, DES TAGS ET DES ICÔNES DE PROFIL !","בלינג משמש לרכישת רוב הסקינים, הסיכות, מכלי הספריי וסמלי הפרופיל!","GUNAKAN BLING UNTUK MEMBELI SEBAGIAN BESAR KOSTUM, PIN, CAT, DAN IKON PROFIL!","USA I BLING PER ACQUISTARE LA MAGGIOR PARTE DELLE SKIN, DELLE REAZIONI, DEI GRAFFITI E DELLE ICONE DEL PROFILO DEL GIOCO!","ジュエルチップを使えば、ほぼすべてのスキンやピンズ、スプレー、プロフィールアイコンが入手可能です！","블링을 사용해 스킨, 핀, 스프레이, 프로필 아이콘을 대부분 구매할 수 있습니다.","GUNA BLING UNTUK MEMBELI KEBANYAKAN KULIT, PIN, SEMBURAN & IKON PROFIL!","GEBRUIK BLING OM DE MEESTE SKINS, REACTIES, SPRAYS EN PICTOGRAMMEN VOOR JE PROFIEL TE KOPEN!","UŻYJ BŁYSKOTEK, ABY KUPIĆ WIĘKSZOŚĆ PRZEBRAŃ, ODZNAK, SPREJÓW I IKON PROFILOWYCH!","COM BLING, VOCÊ PODE COMPRAR A MAIORIA DOS VISUAIS, REAÇÕES, SPRAYS E ÍCONES DE JOGADOR!","ЗА БЛИНГИ МОЖНО КУПИТЬ БОЛЬШИНСТВО СКИНОВ, ЗНАЧКОВ, СПРЕЕВ И ИКОНОК ПРОФИЛЯ!","ใช้เหรียญวิบวับเพื่อซื้อสกิน อีโมจิ สเปรย์ และไอคอนประวัติส่วนใหญ่!","MÜCEVHER KULLANARAK KOSTÜM, ROZET, SPREY VE PROFİL SİMGELERİ ALABİLİRSİN!","DÙNG XU BLING ĐỂ MUA HẦU HẾT CÁC TRANG PHỤC, HUY HIỆU, SƠN XỊT VÀ BIỂU TƯỢNG HỒ SƠ!"
"TID_CATALOG_PREVIEW_DESC_EMOTE_SKIN_INFO","\n\nBelongs to Skin: <SKIN>","\n\nينتمي إلى المظهر: <SKIN>","\n\n所属皮肤：<SKIN>","\n\n所屬造型：<SKIN>","\n\nGehört zu Skin: <SKIN>","\n\nEs de este aspecto: <SKIN>.","\n\nKuuluu tähän asuun: <SKIN>","\n\nAssociée au skin : <SKIN>","\n\nשייך לסקין: <SKIN>","\n\nSatu set dengan Kostum: <SKIN>","\n\nAppartiene alla skin \q<SKIN>\q.","\n\nスキンに付属：<SKIN>","\n\n관련 스킨: <SKIN>","\n\nMilik kulit: <SKIN>","\n\nBijbehorende skin: <SKIN>","\n\nNależy do przebrania: <SKIN>","Relacionado ao visual <SKIN>\n\n","\n\nОтносится к скину «<SKIN>».","\n\nเป็นของสกิน <SKIN>","\n\nŞu kostümde: <SKIN>","\n\nThuộc về Trang phục: <SKIN>"
"TID_CATALOG_PREVIEW_DESC_EMOTE_SKIN_INFO_SHORT","Belongs to Skin: <SKIN>","ينتمي إلى المظهر: <SKIN>","所属皮肤：<SKIN>","所屬造型：<SKIN>","Gehört zu Skin: <SKIN>","Es de este aspecto: <SKIN>.","Kuuluu tähän asuun: <SKIN>","Associée au skin : <SKIN>","שייך לסקין: <SKIN>","Satu set dengan Kostum: <SKIN>","Appartiene alla skin \q<SKIN>\q.","スキンに付属：<SKIN>","관련 스킨: <SKIN>","Milik Kulit: <SKIN>","Bijbehorende skin: <SKIN>","Należy do przebrania: <SKIN>","Relacionado ao visual <SKIN>","Относится к скину «<SKIN>».","เป็นของสกิน <SKIN>","Şu kostümde: <SKIN>","Thuộc về Trang phục: <SKIN>"
"TID_LOGIN_CALENDAR_RE_ENGAGEMENT_FINAL_REWARD_MESSAGE","PLENTY OF BLING ON DAY <NUM>!","الكثير من أقراص البلينج في اليوم <NUM>!","第<NUM>天可以拿到许多闪闪币！","第<NUM>天可以拿到超多閃光幣！","EINE MENGE BLING AN TAG <NUM>!","¡MONTONES DE BLINES EL DÍA <NUM>!","PALJON BLINGIÄ <NUM>. PÄIVÄNÄ!","BLINDE DE BLINGS AU JOUR <NUM> !","המון בלינג ביום <NUM>!","BANYAK BLING DI HARI <NUM>!","BLING A MANETTA IL <NUM>º GIORNO!","<NUM>日目に大量のジュエルチップ！","<NUM>일 차에\n블링이 한가득!","BANYAK BLING PADA HARI <NUM>!","TAL VAN BLING OP DAG <NUM>!","MNÓSTWO BŁYSKOTEK W DNIU <NUM>!","MUITO BLING NO DIA <NUM>!","ГОРА БЛИНГОВ НА <NUM>-Й ДЕНЬ!","มีเหรียญวิบวับแจกเพียบในวันที่ <NUM>!","<NUM>. GÜNDE BOLCA MÜCEVHER VAR!","RẤT NHIỀU XU BLING VÀO NGÀY THỨ <NUM>!"
"TID_VS_TRAINING","Training\nGrounds","أراضي\nالتدريب","训练场","訓練場","Trainings-\nplatz","Terrenos\nde práctica","Harjoittelu-\nalue","Zone\nd'entraînement","שטחי אימון","Medan\nLatihan","Campo\ndi prova","訓練場","훈련장","Tapak\nLatihan","Oefen-\nterrein","Arena\ntreningowa","CAMPO\nDE TREINAMENTO","Тренировка","สนาม\nฝึกซ้อม","Eğitim\nAlanı","Thao\ntrường"
"TID_TARA_BLUE_SKIN","STARA","ستارا","蓝星塔拉","炫藍星影","STARA","TARA ESTELAR","STARA","TARA ÉTOILÉE","סטארה","TARA KEJORA","TARA OCCHIO SIDEREO","星屑のスタラ","스타라","TARA BERBINTANG","STERREN-TARA","GWIEZDNA TARA","TARA AZUL","СТАРРА","ดวงดาร่า","STARA","TARA NGÔI SAO XANH"
"TID_TARA_BLUE_SKIN_SHOP","STARA","ستارا","蓝星塔拉","炫藍星影","STARA","TARA\nESTELAR","STARA","TARA ÉTOILÉE","סטארה","TARA KEJORA","TARA\nOCCHIO SIDEREO","星屑の\nスタラ","스타라","TARA BERBINTANG","STERREN-\nTARA","GWIEZDNA\nTARA","TARA AZUL","СТАРРА","ดวงดาร่า","STARA","TARA\nNGÔI SAO XANH"
"TID_SPRAY_CATEGORY_BRAWLER","<BRAWLER> SPRAY","بخاخ <BRAWLER>","<BRAWLER>喷漆","<BRAWLER>噴漆","<BRAWLER>-SPRAY","SPRAY DE <BRAWLER>","RÄMÄPÄÄN <BRAWLER> SPRAY","TAG (<BRAWLER>)","ספריי <BRAWLER>","CAT <BRAWLER>","GRAFFITI DI\n<BRAWLER>","<BRAWLER>のスプレー","<BRAWLER> 스프레이","SEMBURAN <BRAWLER>","SPRAY VAN <BRAWLER>","SPREJ (<BRAWLER>)","SPRAY (<BRAWLER>)","СПРЕЙ БОЙЦА <BRAWLER>","สเปรย์ของ <BRAWLER>","<BRAWLER> SPREYİ","SƠN XỊT CỦA <BRAWLER>"
"TID_MECHA_DUDE_DESC","Meg starts the game in her trusty Mecha suit. Meg returns to her basic form when the Mecha suit is destroyed, but can use her super to get back into it.","تبدأ ميج المواجهة مرتدية بدلتها الآلية المتينة، وتعود إلى شكلها الأصلي عند تدمير البدلة إلا أنها تستطيع استرجاعها باستخدام الزخم.","梅格一上场就处于强袭形态，驾驶着自己坚实可靠的机甲！机甲被摧毁后，梅格会回到基础形态，但可使用超级技能重新召唤机甲。","梅格一登場就處於強化型態，駕駛自己堅實可靠的機甲！機甲被摧毀後，梅格會回到基礎形態，但可使用超級技能重新召喚機甲。","Meg beginnt das Match in ihrem kampferprobten Roboteranzug. Wird der Roboteranzug zerstört, nimmt Meg wieder ihre Standardform an. Mit ihrem Superskill kann sie ihn jedoch zurückbekommen.","Meg comienza la partida en su meca y regresa a su forma básica cuando se destruye, pero puede usar su súper para volver a él.","Meg aloittaa ottelun vanhassa kunnon mecha-asussaan. Kun mecha tuhotaan, Meg palautuu perusmuotoonsa, mutta voi palata asuun käyttämällä superiaan.","Meg démarre la partie protégée par son mécha. Si le mécha est détruit, Meg retrouve sa forme de base, mais elle peut remonter dans son mécha en utilisant son super.","מג מתחילה את המשחק בחליפה המכנית האמינה שלה. מג חוזרת לצורתה הבסיסית כשהחליפה המכנית נהרסת, אבל יכולה להשתמש בתכונת הסופר שלה כדי לחזור אליה.","Meg akan memulai laga dengan mode Mecha. Saat tumbang, Meg akan kembali ke mode asal dan dapat menggunakan Kekuatan Super untuk kembali ke Mode Mecha.","Meg inizia lo scontro sul suo fido mecha. Ritorna al suo assetto standard quando il robot viene distrutto, ma potrà richiamarlo con la super.","メグはバトル開始後、メカに乗り込り込んだ状態で登場する。メカが破壊されると通常の姿に戻るが、必殺技を使用すると再びメカに乗り込むことができる。","비밀 병기 메카에 탑승한 상태에서 전투를 시작합니다. 메카가 파괴되면 메그는 기본 상태로 돌아가지만, 특수 공격을 사용하면 다시 메카에 탑승할 수 있습니다.","Meg menyertai perlawanan dengan sut robotnya. Meg kembali kepada bentuk asasnya apabila sut robot dimusnahkan, tetapi boleh memasang sut robot semula menggunakan Supernya.","Meg start het gevecht terwijl ze haar vertrouwde mecha bestuurt. Ze keert terug naar haar basisvorm wanneer haar mecha wordt vernietigd, maar kan met haar super de mecha weer besturen.","Meg zaczyna grę w swoim niezawodnym stroju Mecha. Wraca do podstawowej formy, gdy strój zostanie zniszczony, ale może użyć superataku, aby do niej wrócić.","A Meg começa o jogo com seu robô. Ela volta à forma básica quando o robô é destruído, mas pode usar o Super para recuperá-lo.","Мэг вступает в бой в режиме мехи. После разрушения меха-костюма Мэг возвращается в стандартный режим, но может снова стать мехой с помощью Супера.","เม็กเริ่มต้นในเกมด้วยชุดหุ่นยนต์คู่ใจ เม็กจะกลับคืนสู่ร่างพื้นฐานเมื่อชุดหุ่นยนต์ถูกทำลาย แต่สามารถใช้ท่าไม้ตายเพื่อสวมชุดอีกครั้งได้","Meg, oyuna güçlü meka robotu içinde başlar. Mekası yok edildiğinde kendi formuna döner, ama süper özelliğini kullanarak tekrar mekasını çağırabilir.","Meg bắt đầu trận chiến trong bộ giáp Robot đáng tin cậy của cô ấy. Meg sẽ quay lại hình thái cơ bản khi bộ giáp Robot bị phá hủy, tuy nhiên cô ấy có thể sử dụng tuyệt chiêu để chui lại vào trong bộ giáp."
"TID_SHOP_OFFER_TITLE_43","PLAYER TITLE","لقب اللاعب","玩家头衔","玩家稱號","SPIELERTITEL","TÍTULO DEL JUGADOR","PELAAJAN ARVONIMI","TITRE DE JOUEUR","תואר חדש","GELAR PEMAIN","TITOLO DEL BRAWLER","キャッチフレーズ","플레이어 칭호","GELARAN PEMAIN","SPELERSTITEL","TYTUŁ GRACZA","TÍTULO DE JOGADOR","ТИТУЛ ИГРОКА","ฉายาผู้เล่น","OYUNCU UNVANI","DANH HIỆU NGƯỜI CHƠI"
"TID_ACCESSORY_DUELIST_GADGET_2_DESC","Cordelius's next main attack shoots a poison mushroom that prevents the enemy from attacking for <c00cc00><VALUE1></c> seconds.","يطلق هجوم كورديليوس الرئيسي التالي فطرًا سامًا يمنع العدو من الهجوم لمدة <c00cc00><VALUE1></c> ث.","科迪琉斯的下次普攻会发射一朵毒蘑菇，被命中的敌人在<c00cc00><VALUE1></c>秒内无法进行攻击。","康迪留斯的下一次普通攻擊會發射1朵毒蘑菇。命中後，會使目標在<c00cc00><VALUE1></c>秒內無法進行攻擊。","Cordelius verschießt mit seiner Hauptattacke einen Giftpilz, der den Angriff seines getroffenen Gegners <c00cc00><VALUE1></c> Sekunden lang verhindert.","El siguiente ataque principal de Cordelius arroja un champiñón venenoso que impide al enemigo atacar durante <c00cc00><VALUE1></c> segundos.","Cordeliuksen seuraava päähyökkäys ampuu myrkkysienen, joka estää vastustajaa hyökkäämästä <c00cc00><VALUE1></c> sekuntiin.","La prochaine attaque de Cordelius lance un champignon vénéneux qui empêche son ennemi d'attaquer pendant <c00cc00><VALUE1></c> seconde(s).","בהתקפה העיקרית הבאה שלו, קורדליוס יורה פטריית רעל המונעת מהאויב מלתקוף למשך <c00cc00><VALUE1></c> שניות.","Pada serangan utama berikutnya, Cordelius akan menembakkan jamur beracun yang akan membuat lawan tidak dapat bergerak selama <c00cc00><VALUE1></c> detik.","L'attacco principale successivo all'attivazione del gadget spara un fungo velenoso che impedisce al nemico colpito di attaccare per <c00cc00><VALUE1></c> secondi.","次の通常攻撃で毒キノコを発射し、命中した敵の攻撃を<c00cc00><VALUE1></c>秒間封じる。","다음 일반 공격으로 독버섯을 발사해 적이 <c00cc00><VALUE1></c>초간 공격하지 못하도록 합니다.","Serangan utama Cordelius yang seterusnya menembak cendawan beracun yang menghalang musuh menyerang selama <c00cc00><VALUE1></c> saat.","Cordelius schiet met zijn volgende hoofdaanval een giftige paddenstoel die de vijand er <c00cc00><VALUE1></c> seconden lang van weerhoudt om aan te vallen.","Następny główny atak Cordeliusa wystrzeliwuje trującego grzyba, który uniemożliwia wrogowi atakowanie przez <c00cc00><VALUE1></c> s.","O próximo ataque de Cordelius atira um cogumelo venenoso que impede o inimigo de atacar por <c00cc00><VALUE1></c> segundo.","Во время следующей основной атаки Корделиус стреляет ядовитым грибом, который не даёт противнику атаковать в течение <c00cc00><VALUE1></c> с.","การโจมตีหลักครั้งต่อไปของคอร์ดีเลียสจะยิงเห็ดพิษที่จะสกัดไม่ให้ศัตรูโจมตีเป็นเวลา <c00cc00><VALUE1></c> วินาที","Cordelius, bir sonraki saldırısında düşmanların <c00cc00><VALUE1></c> saniyeliğine saldırı yapmasını engelleyen zehirli bir mantar ateşler.","Đòn tấn công chính tiếp theo của Cordelius sẽ bắn ra một cây nấm độc có khả năng ngăn chặn đối thủ tấn công trong <c00cc00><VALUE1></c> giây."
"TID_REVIVER","DOUG","دوج","道格","道格","DOUG","DOUG","DOUG","DOUG","דאג","DOUG","DOUG","ダグ","더그","DOUG","DOUG","DOUG","DOUG","ДАГ","ดั๊ก","DOUG","DOUG"
"TID_SPEC_ABI_REVIVER_2_DESC","Snack Attack also heals Doug by <c00cc00><VALUE1>%</c> of the normal value.","تعالج الهجمة الغذائية دوج أيضًا بنسبة <c00cc00><VALUE1></c>% من القيمة العادية.","零食旋风也会治疗道格自己，数值为原本效果的<c00cc00><VALUE1>%</c>。","小吃出擊也會治療道格自己，治療量為原本效果的<c00cc00><VALUE1>%</c>。","Snackangriff heilt Doug zusätzlich um <c00cc00><VALUE1> %</c> des normalen Werts.","Ataque comilón también cura a Doug un <c00cc00><VALUE1> %</c> del valor normal.","Hodarihyökkäys myös parantaa Dougia <c00cc00><VALUE1> %</c> tavallisesta määrästä.","Snack d'attaque guérit aussi Doug à hauteur de <c00cc00><VALUE1> %</c> de la valeur de base.","מתקפת הנשנוש גם מרפאה את דאג ב-<c00cc00>%<VALUE1></c> מהערך הנורמלי.","Serangan Nyam-Nyam-Nyam akan menyembuhkan Doug sebesar <c00cc00><VALUE1>%</c> dari nilai normal.","Croce e delizia ripristina anche la salute di Doug con il <c00cc00><VALUE1>%</c> del suo valore normale.","通常攻撃を行うと、通常回復量の<c00cc00><VALUE1>％</c>分、ダグのHPが回復する。","일반 공격 시 평소 치유량의 <c00cc00><VALUE1>%</c>만큼 더그 자신을 치유합니다.","Serangan Kudapan juga menyembuhkan Doug sebanyak <c00cc00><VALUE1>%</c> daripada nilai biasa.","Met zijn Snackaanval geneest Doug zichzelf met <c00cc00><VALUE1>%</c> van de normale waarde.","Przekąskowy atak leczy również Douga o <c00cc00><VALUE1>%</c> normalnej wartości.","O Ataque de fome cura o Doug <c00cc00><VALUE1>%</c> mais do que o valor normal.","Атака «Быстрый перекус» также восстанавливает Дагу здоровье с <c00cc00><VALUE1>-процентной</c> эффективностью.","ของว่างแลกใจจะรักษาดั๊ก <c00cc00><VALUE1>%</c> จากค่าปกติ","Sosis saldırısı, Doug'ı ayrıca <c00cc00>%<VALUE1></c> iyileştirir.","Chiêu thức Cơn bão đồ ăn vặt cũng sẽ hồi máu cho Doug <c00cc00><VALUE1>%</c> của giá trị bình thường."
"TID_ACCESSORY_REVIVER_GADGET_1_DESC","The next Snack Attack only heals allies but doubles the amount.","تعالج الهجمة الغذائية الحلفاء فحسب، ولكن بضعف الصحة هذه المرة.","道格的下一次零食旋风只会治疗友军，但治疗效果翻倍。","道格的下一次小吃出擊只會治療友軍，但治療效果翻倍。","Der nächste Snackangriff kann nur Heilung an Verbündeten verursachen, aber dafür doppelt so viel.","El próximo Ataque comilón solo cura a los aliados, pero se duplica la curación.","Seuraava hodarihyökkäys ei vahingoita vastustajia mutta parantaa liittolaisia tuplasti.","La prochaine fois que Doug utilise Snack d'attaque, il peut uniquement soigner les alliés, mais il rend le double de points de vie.","'מתקפת הנשנוש' הבאה רק תרפא בעלי ברית, אך תעשה זו במידה כפולה מאשר מתקפה רגילה.","Serangan Nyam-Nyam-Nyam berikutnya hanya akan menyembuhkan rekan, namun dengan jumlah ganda.","L'attacco di Croce e delizia successivo all'attivazione del gadget cura solo gli alleati, ma ripristina il doppio della salute.","次の通常攻撃が味方を回復させるだけの効果になるが、回復量が2倍になる。","다음 일반 공격이 아군을 치유하기만 하는 대신 치유량이 두 배가 됩니다.","Serangan Kudapan seterusnya hanya menyembuhkan sekutu, tetapi sebanyak dua kali ganda.","Dougs volgende Snackaanval kan alleen bondgenoten genezen, maar is dubbel zo effectief.","Następny przekąskowy atak tylko leczy sojuszników, ale o dwa razy więcej punktów.","O próximo Ataque de Fome só cura aliados, sem causar dano aos inimigos, mas cura o dobro.","Следующая атака «Быстрый перекус» не навредит врагам, зато восстановит вдвое больше здоровья союзникам.","การโจมตีครั้งต่อไปของของว่างแลกใจจะทำได้เพียงรักษาพันธมิตรแต่จะเพิ่มประสิทธิภาพเป็นสองเท่า","Bir sonraki sosis saldırısı yalnızca dostları iyileştirir ama iki kat etkili olur.","Đòn tấn công Cơn bão đồ ăn vặt tiếp theo chỉ hồi máu cho các đồng minh, nhưng số lượng máu được hồi nhiều gấp đôi."
